x,y,r,building,road,none,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16
408.0,177.0,20.0,1e-05,0.28,0.72,1e-05,1e-05,1e-05,3.4000840187072754,1e-05,2.613503932952881,1e-05,1e-05,1e-05,1e-05,8.96529483795166,7.317934513092041,1e-05,1e-05,1e-05,8.09023380279541
487.0,358.0,20.0,1.0,1e-05,1e-05,4.772689342498779,46.71379852294922,45.976322174072266,1e-05,1e-05,1e-05,1e-05,41.66029357910156,1e-05,1.3460263013839722,36.2387809753418,10.773053169250488,1e-05,1e-05,44.17417907714844,61.30380630493164
110.0,453.0,20.0,0.41,0.03,0.56,14.808589935302734,64.22974395751953,39.032649993896484,1e-05,1e-05,1e-05,1e-05,15.277551651000977,1e-05,1e-05,14.589694023132324,3.324598550796509,1e-05,1e-05,54.00182342529297,38.37962341308594
241.0,177.0,20.0,1e-05,0.29,0.71,1e-05,1e-05,1e-05,3.8319926261901855,1e-05,2.833604574203491,1e-05,1e-05,1e-05,1e-05,9.716464042663574,7.541294574737549,1e-05,1e-05,1e-05,8.308821678161621
613.0,145.0,20.0,0.35,0.31,0.34,1e-05,13.328808784484863,1e-05,8.551715850830078,1e-05,1.3195724487304688,1e-05,13.084550857543945,1e-05,1e-05,43.887840270996094,3.722703456878662,1e-05,1e-05,1e-05,16.685808181762695
678.0,476.0,20.0,1e-05,0.03,0.97,1e-05,1e-05,0.28045952320098877,0.19354355335235596,1e-05,0.052541330456733704,1e-05,0.001542452722787857,1e-05,1e-05,0.23465709388256073,0.8735445737838745,1e-05,0.03394252061843872,0.17660796642303467,1.0113195180892944
73.0,413.0,20.0,1.0,1e-05,1e-05,4.917473793029785,47.187225341796875,46.06405258178711,1e-05,1e-05,1e-05,1e-05,41.99689865112305,1e-05,1.4110225439071655,36.69237518310547,10.689297676086426,1e-05,1e-05,44.296546936035156,61.54902648925781
520.0,317.0,20.0,1e-05,0.03,0.97,1e-05,1e-05,1.275215983390808,2.8714675903320312,1e-05,1.0139020681381226,1e-05,1e-05,1e-05,1.0645562410354614,0.3203841745853424,2.6084978580474854,1e-05,1e-05,0.2915167212486267,2.211204767227173
352.0,389.0,20.0,1e-05,0.04,0.96,1e-05,1e-05,1.1771548986434937,1e-05,1e-05,1e-05,1e-05,2.78480863571167,1e-05,1e-05,5.860917091369629,2.8175647258758545,1e-05,1e-05,1.5212211608886719,4.56365966796875
52.0,318.0,20.0,1e-05,0.04,0.96,1e-05,1e-05,0.39439791440963745,1.1432079076766968,1e-05,0.5378235578536987,1e-05,1e-05,1e-05,0.21392662823200226,0.345427006483078,1.2367866039276123,1e-05,0.04565322399139404,1e-05,1.173572063446045
100.0,349.0,20.0,0.76,0.24,1e-05,1e-05,7.479559898376465,35.04947280883789,1e-05,1e-05,1e-05,1e-05,40.73539733886719,1e-05,1e-05,46.08445739746094,37.33531188964844,1e-05,1e-05,35.169837951660156,61.402828216552734
397.0,24.0,20.0,1e-05,0.02,0.98,1e-05,1e-05,0.6101873517036438,0.7796734571456909,1e-05,0.20111466944217682,1e-05,1e-05,1e-05,1e-05,0.08941453695297241,1.1878085136413574,1e-05,0.1467801332473755,0.29630666971206665,1.03169846534729
448.0,101.0,20.0,1.0,1e-05,1e-05,4.917473793029785,47.187225341796875,46.06405258178711,1e-05,1e-05,1e-05,1e-05,41.99689865112305,1e-05,1.4110225439071655,36.69237518310547,10.689297676086426,1e-05,1e-05,44.296546936035156,61.54902648925781
345.0,173.0,20.0,1e-05,0.49,0.51,1e-05,1e-05,1.8694453239440918,12.137069702148438,1e-05,6.184601306915283,1e-05,1e-05,1e-05,2.1611998081207275,7.803415298461914,18.256967544555664,1e-05,1e-05,1e-05,16.462133407592773
650.0,216.0,20.0,1e-05,1.0,1e-05,1e-05,1e-05,5.4524006843566895,1.120519995689392,1e-05,0.4377339780330658,1e-05,1.858237624168396,1e-05,1e-05,14.682027816772461,31.211477279663086,1e-05,1e-05,6.206879138946533,34.666900634765625
198.0,374.0,20.0,0.06,0.01,0.94,1e-05,4.043920993804932,2.194045066833496,1e-05,1e-05,1e-05,1e-05,3.9446890354156494,1e-05,1e-05,5.762348175048828,0.061548661440610886,1e-05,1e-05,1.660338044166565,4.282073497772217
186.0,262.0,20.0,1e-05,0.67,0.33,1e-05,1e-05,9.468573570251465,2.5554251670837402,1e-05,1e-05,1e-05,4.92019510269165,1e-05,1e-05,10.629931449890137,29.508020401000977,1e-05,1e-05,10.705755233764648,31.032224655151367
232.0,161.0,20.0,1e-05,0.01,0.99,1e-05,1e-05,0.2882947027683258,0.23814526200294495,1e-05,0.0589074045419693,1e-05,1e-05,1e-05,1e-05,0.07085053622722626,0.5583268404006958,1e-05,0.1077297031879425,0.1670084148645401,0.6004141569137573
332.0,256.0,20.0,1e-05,0.91,0.09,1e-05,1e-05,6.834606647491455,2.5087733268737793,1e-05,0.44195064902305603,1e-05,3.079188823699951,1e-05,1e-05,9.77139949798584,28.34781837463379,1e-05,1e-05,6.612013816833496,32.7157096862793
248.0,302.0,20.0,1e-05,0.2,0.8,1e-05,1e-05,7.099095344543457,0.1376899778842926,1e-05,1e-05,1e-05,6.57080078125,1e-05,1e-05,11.785659790039062,17.051223754882812,1e-05,1e-05,9.53821086883545,18.580068588256836
493.0,183.0,20.0,1e-05,0.92,0.08,1e-05,1e-05,5.663407325744629,3.9771618843078613,1e-05,1.6928523778915405,1e-05,0.10415975749492645,1e-05,1e-05,11.26954174041748,31.258563995361328,1e-05,1e-05,4.651135444641113,32.57447052001953
198.0,163.0,20.0,1e-05,0.07,0.93,1e-05,1e-05,0.6563476920127869,1e-05,1e-05,1e-05,1e-05,2.0775372982025146,1e-05,1e-05,5.961189270019531,2.9408137798309326,1e-05,1e-05,1.0629637241363525,4.159900665283203
218.0,415.0,20.0,0.91,1e-05,0.09,0.9581565856933594,47.568904876708984,31.408567428588867,1e-05,1e-05,1e-05,1e-05,41.951473236083984,1e-05,2.1325323581695557,53.75255584716797,2.6740472316741943,1e-05,1e-05,27.929391860961914,49.95368194580078
468.0,300.0,20.0,1e-05,1.0,1e-05,1e-05,1e-05,5.4524006843566895,1.120519995689392,1e-05,0.4377339780330658,1e-05,1.858237624168396,1e-05,1e-05,14.682027816772461,31.211477279663086,1e-05,1e-05,6.206879138946533,34.666900634765625
139.0,315.0,20.0,1e-05,0.89,0.11,1e-05,1e-05,5.290111064910889,4.519277095794678,1e-05,2.04958176612854,1e-05,1e-05,1e-05,1e-05,11.74779224395752,31.529233932495117,1e-05,1e-05,4.1719255447387695,32.04836654663086
218.0,312.0,20.0,1e-05,1e-05,1.0,0.10301655530929565,0.5734527111053467,0.32300424575805664,1e-05,0.014394909143447876,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.10367128252983093,1e-05,1e-05,0.4706650376319885,0.14567509293556213
573.0,79.0,20.0,0.92,0.03,0.05,5.72086763381958,45.96623611450195,32.1629638671875,1e-05,1e-05,1e-05,1e-05,37.04497528076172,1e-05,2.281296968460083,40.89464569091797,2.7381889820098877,1e-05,1e-05,32.09037780761719,48.087158203125
96.0,312.0,20.0,1e-05,0.73,0.27,1e-05,1e-05,2.883113384246826,1e-05,1e-05,1e-05,1e-05,4.995311260223389,1e-05,1e-05,24.72983741760254,24.627872467041016,1e-05,1e-05,5.854405403137207,29.455291748046875
92.0,39.0,20.0,0.16,0.13,0.71,1e-05,1e-05,9.176481246948242,0.6253863573074341,1e-05,1e-05,1e-05,7.675956726074219,1e-05,1e-05,8.985955238342285,14.443839073181152,1e-05,1e-05,10.413515090942383,16.8284969329834
334.0,411.0,20.0,0.23,1e-05,0.77,1e-05,26.026609420776367,30.819826126098633,5.736326694488525,1e-05,1e-05,1e-05,4.081413269042969,1e-05,1e-05,1e-05,20.963109970092773,1e-05,1e-05,31.146760940551758,23.945215225219727
618.0,103.0,20.0,1.0,1e-05,1e-05,4.917473793029785,47.187225341796875,46.06405258178711,1e-05,1e-05,1e-05,1e-05,41.99689865112305,1e-05,1.4110225439071655,36.69237518310547,10.689297676086426,1e-05,1e-05,44.296546936035156,61.54902648925781
144.0,343.0,20.0,0.43,0.47,0.1,1e-05,1e-05,27.846426010131836,8.24537467956543,1e-05,1e-05,1e-05,17.38135528564453,1e-05,1e-05,17.550458908081055,45.01907730102539,1e-05,1e-05,27.766313552856445,47.382568359375
630.0,169.0,20.0,1e-05,0.98,0.02,1e-05,1e-05,5.263182163238525,0.5467685461044312,1e-05,0.11063893139362335,1e-05,2.0140256881713867,1e-05,1e-05,16.95496368408203,32.3234748840332,1e-05,1e-05,6.7903828620910645,35.06861114501953
679.0,448.0,20.0,1e-05,0.06,0.94,1e-05,1e-05,0.47996044158935547,1e-05,1e-05,1e-05,1e-05,0.35099664330482483,1e-05,1e-05,1.9743260145187378,2.319761037826538,1e-05,1e-05,0.6987292170524597,2.5203611850738525
105.0,251.0,20.0,1e-05,1.0,1e-05,1e-05,1e-05,5.4524006843566895,1.120519995689392,1e-05,0.4377339780330658,1e-05,1.858237624168396,1e-05,1e-05,14.682027816772461,31.211477279663086,1e-05,1e-05,6.206879138946533,34.666900634765625
542.0,359.0,20.0,0.04,0.18,0.78,1e-05,1e-05,7.970603942871094,0.13667002320289612,1e-05,1e-05,1e-05,7.641813278198242,1e-05,1e-05,13.262081146240234,17.846723556518555,1e-05,1e-05,10.68917465209961,18.901275634765625
148.0,56.0,20.0,0.19,0.25,0.56,1e-05,1e-05,5.668299674987793,0.09741082787513733,1e-05,1e-05,1e-05,4.981060028076172,1e-05,1e-05,10.48941707611084,13.664811134338379,1e-05,1e-05,7.261639595031738,14.082549095153809
