x,y,r,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16
961,290,75,0.0,0.0,0.05701191,0.011716488,0.0,0.0045770756,0.0,0.019430282,0.0,0.0,0.15351962,0.3263564,0.0,0.0,0.06490096,0.36248735
902,1280,75,0.0,0.0,0.057969965,0.012780484,0.0,0.004975704,0.0,0.019574046,0.0,0.0,0.15050384,0.32609943,0.0,0.0,0.06506694,0.36302963
1587,1093,75,0.0,0.081278905,0.14240354,0.0,0.0,0.0,0.0,0.1520597,0.0,0.0,0.16412926,0.09595197,0.0,0.0,0.13686685,0.22730981
1181,1022,75,0.0,0.0,0.06405219,0.0,0.0,0.0,0.0,0.041001484,0.0,0.0,0.16485967,0.3042068,0.0,0.0,0.084913865,0.34096605
1576,862,75,0.0,0.0,0.06623118,0.0104465615,0.0,0.0,0.0,0.02951113,0.0,0.0,0.1543027,0.31869793,0.0,0.0,0.08341051,0.3374
1328,745,75,0.0,0.16058727,0.121711336,0.0067530302,0.020491313,0.0,0.0,0.036473725,0.0,0.0,0.24021353,0.120679,0.0,0.0,0.115720294,0.17737053
1868,866,75,0.07871037,0.3549059,0.17386155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036965296,0.0,0.0,0.2741948,0.08136213
938,1787,75,0.0,0.0,0.119164646,0.043859158,0.0,0.0,0.0,0.06636186,0.0,0.0,0.08811664,0.27081227,0.0,0.0,0.11895984,0.29272565
1193,1564,75,0.0,0.17447369,0.096688144,0.0,0.0,0.0,0.0,0.1862848,0.0,0.0018207947,0.28637427,0.0051075714,0.0,0.0,0.059081316,0.1901694
1106,1025,75,0.0,0.0,0.035625823,0.0,0.0,0.0,0.0,0.04610956,0.0,0.0,0.21704419,0.27403614,0.0,0.0,0.055306807,0.37187746
90,339,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1694,109,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1630,871,75,0.0,0.0,0.04951935,0.0979621,0.0,0.039054886,0.0,0.0,0.0,0.015446265,0.13522567,0.3454434,0.0,0.0,0.026646154,0.29070216
1858,1330,75,0.0,0.0,0.06286147,0.22444183,0.0,0.100002415,0.0,0.0,0.0,0.06767188,0.06456679,0.25827885,0.0,0.0,0.0016938215,0.22048295
925,1649,75,0.0,0.0,0.05618131,0.01316732,0.0,0.0053202687,0.0,0.016658684,0.0,0.0,0.15511039,0.3291599,0.0,0.0,0.06376442,0.3606377
1309,1395,75,0.0,0.15110333,0.060114756,0.00505492,0.0,0.0,0.0,0.119603805,0.0,0.0,0.37652245,0.072309986,0.0,0.0,0.032299392,0.18299142
911,1967,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
130,1905,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1147,1746,75,0.0,0.0,0.0,0.19445789,0.0,0.1076692,0.0,0.005559186,0.0,0.0,0.3761215,0.13153605,0.0,0.0,0.0,0.18465616
157,1003,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1158,94,75,0.05383917,0.32159784,0.19003041,0.0,0.014369948,0.0,0.0,0.0,0.0,0.0,0.0,0.0644919,0.0,0.0,0.27099097,0.08467979
1450,1492,75,0.0,0.056643695,0.21429491,0.08692856,0.0,0.0,0.0,0.03795868,0.0,0.0,0.0,0.20781964,0.0,0.0,0.19563678,0.20071776
557,157,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1676,807,75,0.0,0.0,0.04849593,0.23854823,0.0,0.12008351,0.0,0.0,0.0,0.07282143,0.08863286,0.22576849,0.0,0.0,0.0,0.20564952
526,1734,75,0.13645604,0.27944803,0.04296558,0.0091260495,0.0,0.0,0.0,0.09893204,0.0,0.0,0.16711555,0.0,0.0,0.0,0.15398738,0.11196939
1589,1529,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
675,1646,75,0.0,0.10366639,0.1482015,0.0,0.0,0.0,0.0,0.16442852,0.0,0.0,0.17110388,0.068161905,0.0,0.0,0.12556723,0.21887057
81,789,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1017,376,75,0.0,0.0,0.05701191,0.011716488,0.0,0.0045770756,0.0,0.019430282,0.0,0.0,0.15351962,0.3263564,0.0,0.0,0.06490096,0.36248735
1087,693,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1034,1651,75,0.0,0.0,0.025841793,0.20350675,0.0,0.10872576,0.0,0.0,0.0,0.0374493,0.11899484,0.2612702,0.0,0.0,0.0,0.24421135
405,389,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
250,1347,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1355,1149,75,0.0,0.05068841,0.2191047,0.12654486,0.0,0.001873527,0.0,0.011356085,0.0,0.0,0.0,0.20663658,0.0,0.0,0.18883495,0.19496089
675,1864,75,0.09780939,0.25981015,0.0797123,1.4077646e-05,0.0,0.0,0.0,0.108729094,0.0,0.004958995,0.15660407,0.0,0.0,0.0,0.15828395,0.13407797
1552,425,75,0.0,0.0,0.04786065,0.25213468,0.0,0.1269899,0.0,0.0,0.0,0.088395365,0.096983634,0.190689,0.0,0.0,0.0,0.19694676
1008,1333,75,0.0,0.0,0.14924847,0.1748333,0.0,0.026833702,0.0,0.0046796687,0.0,0.017685486,0.02939403,0.2893884,0.0,0.0044546127,0.08211219,0.22137015
1682,1067,75,0.0,0.0,0.05799774,0.0,0.0,0.0,0.0,0.07330081,0.0,0.0,0.25611022,0.25414163,0.0,0.0,0.09259958,0.26585004
1820,340,75,0.0,0.09502944,0.0074346806,0.055096235,0.0,0.0020876208,0.0,0.123650774,0.0,0.0,0.4489767,0.0825351,0.0,0.0,0.0,0.18518944
854,978,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
629,2022,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
502,592,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
563,1138,75,0.0,0.082850344,0.0,0.18694429,0.0,0.090983525,0.0,0.034603126,0.0,0.0,0.39318314,0.070866115,0.0,0.0,0.0,0.1405694
1495,490,75,0.0,0.0,0.051201124,0.0988909,0.0,0.037240434,0.0,0.0,0.0,0.02088641,0.13474186,0.3454745,0.0,0.0,0.029838834,0.2817259
789,1434,75,0.0,0.0,0.05701191,0.011716488,0.0,0.0045770756,0.0,0.019430282,0.0,0.0,0.15351962,0.3263564,0.0,0.0,0.06490096,0.36248735
633,853,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
768,635,75,0.05739462,0.32825568,0.18635114,0.0,0.0133682825,0.0,0.0,0.0,0.0,0.0,0.0,0.058873847,0.0,0.0,0.26980057,0.08595586
1770,1059,75,0.0,0.0,0.028224826,0.21797603,0.0,0.116120294,0.0,0.0,0.0,0.046488285,0.1176498,0.24383818,0.0,0.0,0.0,0.22970252
816,1926,75,0.098013915,0.19946659,0.13448681,0.1525609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170152,0.0,0.0,0.22109102,0.024228744
1458,1006,75,0.0,0.0,0.16041791,0.14427462,0.0,0.013014592,0.0,0.015335573,0.0,0.006493709,0.036531333,0.29278758,0.0,0.0,0.11062292,0.2205218
657,337,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1374,382,75,0.0,0.0,0.060098615,0.0,0.0,0.0,0.0,0.106674634,0.0,0.0,0.26160666,0.20789199,0.0,0.0,0.0994398,0.2642883
456,953,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1804,141,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1519,2042,75,0.0,0.0,0.12368842,0.047957417,0.0,0.0,0.0,0.062269974,0.0,0.0,0.08606479,0.27397043,0.0,0.0,0.122755826,0.28329316
966,1813,75,0.0,0.0,0.07907635,0.0,0.0,0.0,0.0,0.113778055,0.0,0.0,0.21665068,0.20571029,0.0,0.0,0.11709955,0.26768503
1394,240,75,0.0,0.0,0.055329915,0.09227095,0.0,0.032963302,0.0,0.0,0.0,0.019109234,0.12923755,0.34889653,0.0,0.0,0.037433475,0.28475899
1007,736,75,0.059851896,0.33266243,0.1853979,0.0,0.0093216915,0.0,0.0,0.0,0.0,0.0,0.0,0.05705787,0.0,0.0,0.27108717,0.08462109
103,1860,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
591,1780,75,0.11218207,0.260052,0.043570135,0.009904727,0.0,0.0,0.0,0.12243424,0.0,4.4937024e-05,0.20124917,0.0,0.0,0.0,0.12703778,0.123524986
171,652,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
703,1972,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1173,1772,75,0.0,0.0,0.0,0.05639928,0.0,0.059531383,0.0,0.0,0.0,0.0,0.26920426,0.27418643,0.0,0.0,0.0,0.34067863
944,1444,75,0.0,0.0,0.0834243,0.20769085,0.0,0.07630328,0.0,0.0,0.0,0.055214282,0.044507198,0.2835097,0.0,0.0,0.014261911,0.23508854
971,693,75,0.0,0.18429412,0.21827635,0.005517828,0.0,0.0,0.0,0.057490192,0.0,0.0,0.01971576,0.09830357,0.0,0.0,0.21431355,0.2020886
406,1264,75,0.0,0.0,0.007678855,0.0,0.0,0.0,0.0,0.086506605,0.0,0.0,0.37902802,0.21563503,0.0,0.0,0.04110977,0.27004176
1090,1343,75,0.0,0.092838265,0.22701433,0.09436883,0.0,0.0,0.0,0.0111094285,0.0,0.0,0.0,0.18341744,0.0,0.0,0.20742665,0.18382505
988,481,75,0.0,0.0,0.05546706,0.006607353,0.0,0.0,0.0,0.021472558,0.0,0.0,0.17232978,0.32632434,0.0,0.0,0.07388366,0.3439152
764,454,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1208,1083,75,0.0,0.0,0.051797558,0.006656717,0.0,0.004796224,0.0,0.018694883,0.0,0.0,0.16476934,0.32189935,0.0,0.0,0.058684696,0.37270117
1781,1590,75,0.0,0.0,0.046871554,0.0,0.0,0.0,0.0,0.12812412,0.0,0.0,0.3183674,0.17704894,0.0,0.0,0.07597309,0.25361487
1309,1359,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
495,1619,75,0.11216539,0.26065987,0.033503983,0.0110025415,0.0,0.0,0.0,0.13041939,0.0,0.0043323757,0.21248163,0.0,0.0,0.0,0.113292925,0.12214185
819,110,75,0.0,0.0,0.058149297,0.011066808,0.0,0.0023071305,0.0,0.021086922,0.0,0.0,0.15854537,0.3259131,0.0,0.0,0.070851125,0.3520803
1760,264,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1815,1215,75,0.0,0.0,0.0804544,0.056217182,0.0,0.013666507,0.0,0.017825123,0.0,0.0,0.08758296,0.33271223,0.0,0.0,0.063380904,0.3481607
349,966,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1294,1774,75,0.04975707,0.21629234,0.11647047,0.0,0.0,0.0,0.0,0.13602692,0.0,0.008709294,0.15225527,0.00066952326,0.0,0.0,0.14072847,0.17909063
1249,812,75,0.0,0.14756554,0.025370562,0.050168533,0.0,0.0,0.0,0.14194529,0.0,0.0,0.42496452,0.039999258,0.0,0.0,0.0,0.16998628
1843,1951,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1508,1368,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1195,569,75,0.0,0.0,0.1669699,0.1397947,0.0,0.01135016,0.0,0.020006463,0.0,0.00053561456,0.03376335,0.28593498,0.0,0.0,0.1238177,0.21782708
597,1990,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
173,1613,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
346,772,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1792,1643,75,0.0,0.0,0.042617287,0.0,0.0,0.0,0.0,0.07531867,0.0,0.0,0.27469876,0.24251275,0.0,0.0,0.07979904,0.2850535
146,1251,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1375,1676,75,0.016680492,0.1600631,0.1562532,0.0,0.0,0.0,0.0,0.14245707,0.0,0.004786309,0.12446367,0.03625901,0.0,0.0,0.15025768,0.20877956
1323,100,75,0.0,0.0,0.04826423,0.0326237,0.0,0.010800967,0.0,0.0,0.0,0.0068984255,0.21045141,0.33653265,0.0,0.0,0.06806796,0.28636065
1023,1516,75,0.17647333,0.1802263,0.0,0.21292406,0.0,0.10956205,0.0,0.0,0.0,0.0055291285,0.11032914,0.044374492,0.0,0.0,0.08696473,0.07361682
543,1906,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
510,447,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1408,1794,75,0.016680492,0.1600631,0.1562532,0.0,0.0,0.0,0.0,0.14245707,0.0,0.004786309,0.12446367,0.03625901,0.0,0.0,0.15025768,0.20877956
920,247,75,0.0,0.0,0.05723701,0.011759481,0.0,0.0043590497,0.0,0.019627772,0.0,0.0,0.15383378,0.3263047,0.0,0.0,0.06563619,0.36124203
1415,1998,75,0.0,0.0,0.0,0.09377339,0.0,0.071101405,0.0,0.0,0.0,0.0,0.34849986,0.23991233,0.0,0.0,0.0,0.24671301
813,801,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
505,2009,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1536,1534,75,0.0,0.01980366,0.2119788,0.11275505,0.0,0.0,0.0,0.04249668,0.0,0.0,0.0,0.22013848,0.0,0.0,0.17593117,0.2168962
121,375,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1474,911,75,0.0,0.0,0.09379542,0.05436211,0.0,0.0063845296,0.0,0.035623506,0.0,0.0,0.08068932,0.31145456,0.0,0.0,0.07446767,0.34322286
1705,1640,75,0.0,0.1852878,0.19094954,0.0,0.081736945,0.0,0.0,0.012473866,0.0,0.0,0.07218018,0.08618027,0.0,0.040483963,0.17897977,0.15172768
307,1230,75,0.0,0.21116161,0.20959619,0.0,0.085688345,0.0,0.0,0.0008944004,0.0,0.0,0.010699977,0.07497682,0.0007769934,0.047851946,0.20336397,0.15498973
1303,1627,75,0.01669743,0.16009732,0.15623313,0.0,0.0,0.0,0.0,0.14245354,0.0,0.0047953352,0.1244735,0.036233343,0.0,0.0,0.15025286,0.20876351
1091,438,75,0.0,0.0,0.057032894,0.01338834,0.0,0.0053437958,0.0,0.017629476,0.0,0.0,0.15238577,0.32816944,0.0,0.0,0.06414333,0.36190698
1869,1003,75,0.038309805,0.31176984,0.19242924,0.0,0.037312414,0.0,0.0,0.0,0.0,0.0,0.0,0.036837436,0.0,0.0,0.26121944,0.1221218
1469,1444,75,0.0,0.0,0.20568486,0.0759738,0.0,0.0,0.0,0.07798143,0.0,0.0,0.01490461,0.205513,0.0,0.0,0.16991639,0.2500259
543,1607,75,0.047261905,0.23035696,0.07983376,0.0,0.0,0.0,0.0,0.14569703,0.0,0.013283839,0.223287,0.0,0.0,0.0,0.10644696,0.15383247
804,340,75,0.0,0.0,0.066837035,0.0,0.0,0.0,0.0,0.1400421,0.0,0.0,0.26712617,0.17121409,0.0,0.0,0.09933415,0.25544637
536,1075,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1255,1559,75,0.0,0.13381588,0.12606862,0.0,0.0,0.0,0.0,0.17666979,0.0,0.0023540566,0.2257158,0.039330706,0.0,0.0,0.09187128,0.20417388
1870,806,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
453,946,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
1783,554,75,0.0,0.2708107,0.18169615,0.0,0.039016753,0.0,0.0,0.044596236,0.0,0.0,0.086860016,0.007451023,0.0,0.0,0.1978127,0.17175646
1552,200,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
496,295,75,0.059413895,0.33073384,0.18628988,0.0,0.008302138,0.0,0.0,0.0,0.0,0.0,0.0,0.059791505,0.0,0.0,0.27145195,0.08401684
